School_Name,School_Grade,Overall_ACH_Grade,Read_Ach_Grade,Math_Ach_Grade,Write_Ach_Grade,Sci_Ach_Grade,Overall_Weighted_Growth_Grade,Read_Growth_Grade,Math_Growth_Grade,Write_Growth_Grade,Enrol_TOT,PCT_AmInd,PCT_Asian,PCT_Black,PCT_hisp,PCT_White,PCT_PI,PCT_2ormore,PCT_FREE_MEAL,PCT_Single_Family,PCT_More_than_INCOME_60000,EDU_Population35to44years_Bachelorsdegreeorhigher,EDU_Population45to64years_Bachelorsdegreeorhigher
'KENTON ELEMENTARY SCHOOL',3,1,1,3,1,1,5,3,6,6,540,0.007407,0.031481,0.116667,0.766667,0.05,0.003704,0.024074,0.8278,0.408398,0.234598,0.098,0.121
'LANSING ELEMENTARY SCHOOL',6,3,3,3,4,1,8,8,9,8,367,0.002725,0.021798,0.33515,0.53406,0.073569,0,0.032698,0.8202,0.408398,0.234598,0.098,0.121
'LAREDO ELEMENTARY SCHOOL',6,4,3,4,5,4,7,6,6,12,559,0.003578,0.030411,0.143113,0.651163,0.11449,0.017889,0.039356,0.8837,0.402318,0.323802,0.126,0.139
'LOTUS SCHOOL FOR EXCELLENCE',1,3,3,3,3,3,1,1,1,2,731,0.010944,0.035568,0.296854,0.396717,0.23119,0.005472,0.023256,0.6252,0.435153,0.354999,0.215,0.24
'LOTUS SCHOOL FOR EXCELLENCE',9,6,6,6,6,6,9,11,6,10,731,0.010944,0.035568,0.296854,0.396717,0.23119,0.005472,0.023256,0.6252,0.435153,0.354999,0.215,0.24
'LOTUS SCHOOL FOR EXCELLENCE',6,5,5,5,5,5,7,10,6,6,731,0.010944,0.035568,0.296854,0.396717,0.23119,0.005472,0.023256,0.6252,0.435153,0.354999,0.215,0.24
'LYN KNOLL ELEMENTARY SCHOOL',9,3,3,3,5,3,9,10,12,9,272,0.014706,0.014706,0.209559,0.658088,0.069853,0,0.033088,0.8971,0.402318,0.323802,0.126,0.139
'MONTVIEW MATH & HEALTH SCIENCES ELEMENTARY SCHOOL',11,6,6,9,6,6,13,13,13,13,447,0.013423,0.011186,0.105145,0.753915,0.100671,0.004474,0.011186,0.9159,0.408398,0.234598,0.098,0.121
'MRACHEK MIDDLE SCHOOL',4,3,3,5,3,5,3,3,4,3,946,0.009514,0.041226,0.280127,0.409091,0.213531,0.006342,0.040169,0.6512,0.262398,0.653248,0.322,0.325
'MURPHY CREEK K-8 SCHOOL',6,6,6,6,6,6,7,6,8,6,590,0.005085,0.050847,0.223729,0.269492,0.384746,0.001695,0.064407,0.3794,0.158882,0.680322,0.357,0.372
'MURPHY CREEK K-8 SCHOOL',7,6,6,6,6,6,7,9,6,6,590,0.005085,0.050847,0.223729,0.269492,0.384746,0.001695,0.064407,0.3794,0.158882,0.680322,0.357,0.372
'PARIS ELEMENTARY SCHOOL',3,1,1,1,1,1,5,5,6,6,438,0.015982,0.002283,0.075342,0.86758,0.013699,0.004566,0.020548,0.9635,0.408398,0.234598,0.098,0.121
'PARK LANE ELEMENTARY SCHOOL',4,1,1,1,1,3,7,6,6,7,378,0.005291,0.039683,0.169312,0.645503,0.089947,0.021164,0.029101,0.8836,0.402318,0.323802,0.126,0.139
'PEORIA ELEMENTARY SCHOOL',6,3,2,3,3,2,9,8,13,11,545,0.011009,0.020183,0.108257,0.755963,0.078899,0,0.025688,0.8697,0.402318,0.323802,0.126,0.139
'RANGEVIEW HIGH SCHOOL',5,6,5,6,6,6,8,9,6,8,2197,0.007738,0.058716,0.221666,0.304506,0.35685,0.004096,0.046427,0.4206,0.262398,0.653248,0.322,0.325
'SABLE ELEMENTARY SCHOOL',6,1,1,1,1,1,7,7,6,7,503,0.00994,0.057654,0.258449,0.568588,0.067594,0.015905,0.021869,0.8499,0.402318,0.323802,0.126,0.139
'SIDE CREEK ELEMENTARY SCHOOL',9,6,6,6,6,6,10,8,12,9,652,0.003067,0.078221,0.245399,0.338957,0.271472,0.001534,0.06135,0.4478,0.262398,0.653248,0.322,0.325
'SIXTH AVENUE ELEMENTARY SCHOOL',3,3,3,3,4,3,6,3,6,6,607,0.004942,0.01318,0.199341,0.678748,0.062603,0.008237,0.032949,0.8377,0.402318,0.323802,0.126,0.139
'SOUTH MIDDLE SCHOOL',6,3,3,4,3,1,9,10,9,7,686,0.008746,0.021866,0.218659,0.655977,0.065598,0.007289,0.021866,0.8615,0.402318,0.323802,0.126,0.139
'TOLLGATE ELEMENTARY SCHOOL',6,5,3,5,4,5,8,9,11,7,700,0.007143,0.02,0.218571,0.582857,0.128571,0.008571,0.034286,0.7929,0.351238,0.487549,0.225,0.216
'VANGUARD CLASSICAL SCHOOL',6,5,5,3,5,3,9,9,9,9,509,0.001965,0.011788,0.129666,0.559921,0.267191,0,0.02947,0.6424,0.329201,0.693909,0.787,0.683
'VANGUARD CLASSICAL SCHOOL',9,5,5,4,6,3,12,9,10,12,509,0.001965,0.011788,0.129666,0.559921,0.267191,0,0.02947,0.6424,0.329201,0.693909,0.787,0.683
'VASSAR ELEMENTARY SCHOOL',6,5,5,6,6,5,6,1,9,6,556,0.005396,0.05036,0.181655,0.413669,0.273381,0.003597,0.071942,0.6133,0.262398,0.653248,0.322,0.325
'VAUGHN ELEMENTARY SCHOOL',6,1,1,1,1,1,8,7,9,9,519,0.017341,0.009634,0.152216,0.71869,0.071291,0.009634,0.021195,0.8961,0.402318,0.323802,0.126,0.139
'VIRGINIA COURT ELEMENTARY SCHOOL',5,2,1,2,2,1,7,6,9,9,511,0.005871,0.033268,0.16047,0.67319,0.084149,0.001957,0.041096,0.8142,0.435153,0.354999,0.215,0.24
'VISTA PEAK P-8 EXPLORATORY',1,3,3,1,4,3,3,6,3,3,916,0.005459,0.00655,0.098253,0.421397,0.411572,0.005459,0.05131,0.5319,0.158882,0.680322,0.357,0.372
'VISTA PEAK P-8 EXPLORATORY',7,5,4,5,5,3,9,9,8,9,916,0.005459,0.00655,0.098253,0.421397,0.411572,0.005459,0.05131,0.5319,0.158882,0.680322,0.357,0.372
'WHEELING ELEMENTARY SCHOOL',3,1,1,1,1,3,6,3,6,4,582,0.006873,0.030928,0.187285,0.609966,0.11512,0.001718,0.04811,0.811,0.435153,0.354999,0.215,0.24
'WILLIAM SMITH HIGH SCHOOL',6,6,6,6,5,5,8,7,8,9,282,0.010638,0.031915,0.163121,0.41844,0.319149,0.007092,0.049645,0.5177,0.402318,0.323802,0.126,0.139
'YALE ELEMENTARY SCHOOL',9,5,4,3,6,5,12,11,13,12,526,0.011407,0.019011,0.1673,0.507605,0.245247,0.003802,0.045627,0.7008,0.262398,0.653248,0.322,0.325
'AGUILAR ELEMENTARY SCHOOL',6,5,5,5,6,6.718607,5,5,6,6,59,0,0,0,0.59322,0.40678,0,0,0.3636,0.159091,0.389513,0.058,0.214
'AGUILAR JUNIOR-SENIOR HIGH SCHOOL',1,1,1,1,1,6.718607,2,3,3,3,35,0.028571,0,0,0.428571,0.542857,0,0,0.1714,0.159091,0.389513,0.058,0.214
'AGUILAR JUNIOR-SENIOR HIGH SCHOOL',1,1,1,1,1,1,3,6,5,1,35,0.028571,0,0,0.428571,0.542857,0,0,0.1714,0.159091,0.389513,0.058,0.214
'AKRON ELEMENTARY SCHOOL',6,6,6,6,6,9,8,7,7,8,244,0,0.012295,0,0.135246,0.811475,0,0.040984,0.5833,0.151329,0.408521,0.244,0.243
'AKRON ELEMENTARY SCHOOL',9,8,8,6,9,9,9,7,9,6,244,0,0.012295,0,0.135246,0.811475,0,0.040984,0.5833,0.151329,0.408521,0.244,0.243
'AKRON HIGH SCHOOL',7,7,9,6,7,10,9,11,6,9,115,0,0,0,0.130435,0.869565,0,0,0.2435,0.151329,0.408521,0.244,0.243
'ALAMOSA ELEMENTARY SCHOOL',1,5,6,6,5,5,3,3,6,1,1055,0.005687,0.009479,0.006635,0.669194,0.29763,0,0.011374,0.8038,0.267286,0.380023,0.154,0.241
'ALAMOSA HIGH SCHOOL',5,6,6,6,6,6,3,1,6,3,512,0.003906,0.011719,0,0.587891,0.380859,0.001953,0.013672,0.5684,0.267286,0.380023,0.154,0.241
'ORTEGA MIDDLE SCHOOL',8,6,6,5,6,6,9,9,6,9,462,0.010823,0.010823,0.002165,0.606061,0.354978,0,0.015152,0.7229,0.267286,0.380023,0.154,0.241
'PAGOSA SPRINGS ELEMENTARY SCHOOL',5,6,6,6,6,6.718607,5,4,6,5,517,0.015474,0.01354,0.007737,0.330754,0.62089,0,0.011605,0.5938,0.268336,0.541249,0.271,0.403
'PAGOSA SPRINGS HIGH SCHOOL',6,6,6,7,6,6,6,4,9,5,457,0.013129,0.002188,0.021882,0.212254,0.748359,0,0.002188,0.3939,0.268336,0.541249,0.271,0.403
'PAGOSA SPRINGS MIDDLE SCHOOL',6,6,6,5,7,8,5,6,3,6,426,0.014085,0.014085,0.002347,0.204225,0.762911,0,0.002347,0.554,0.268336,0.541249,0.271,0.403
'PAGOSA SPRINGS MIDDLE SCHOOL',9,8,7,8,7,9,9,7,10,9,426,0.014085,0.014085,0.002347,0.204225,0.762911,0,0.002347,0.554,0.268336,0.541249,0.271,0.403
'ARICKAREE ELEMENTARY SCHOOL',7,11,10,11,10,10,5,5,3,6,61,0,0.016393,0,0.229508,0.721311,0.032787,0,0.3818,0.153846,0.30303,0.533,0.179
'FLAGLER ELEMENTARY SCHOOL',1,6,6,6,6,6,1,1,4,2,103,0,0.009709,0,0.019417,0.941748,0,0.029126,0.4342,0.248588,0.599174,0.087,0.208
'FLAGLER MIDDLE SCHOOL',8,6,6,6,6,7,9,12,6,9,27,0,0,0,0,0.925926,0.074074,0,0.5556,0.248588,0.599174,0.087,0.208
'FLAGLER SENIOR HIGH SCHOOL',9,9,9,9,9,6,9,6,6,11,37,0,0.027027,0.027027,0,0.945946,0,0,0.4324,0.248588,0.599174,0.087,0.208
'ASPEN COMMUNITY CHARTER SCHOOL',6,7,9,7,6,6,4,1,8,3,129,0.007752,0.007752,0,0.031008,0.953488,0,0,0.0155,0,1,0.14,0.351
'ASPEN COMMUNITY CHARTER SCHOOL',13,12,12,12,12,10,13,13,12,11,129,0.007752,0.007752,0,0.031008,0.953488,0,0,0.0155,0,1,0.14,0.351
'ASPEN ELEMENTARY SCHOOL',10,9,9,9,8,6.718607,10,8,10,9,537,0.001862,0.024209,0.01676,0.121043,0.832402,0,0.003724,0.0652,0.217483,0.756621,0.505,0.613
'ASPEN HIGH SCHOOL',12,11,12,10,12,9,9,9,7,8,555,0.005405,0.014414,0.005405,0.104505,0.868468,0.001802,0,0.0505,0.217483,0.756621,0.505,0.613
'ASPEN MIDDLE SCHOOL',7,10,9,9,10,10,6,6,6,6,450,0.006667,0.017778,0.002222,0.122222,0.851111,0,0,0.0844,0.217483,0.756621,0.505,0.613
'ASPEN MIDDLE SCHOOL',13,11,9,11,11,12,10,10,9,9,450,0.006667,0.017778,0.002222,0.122222,0.851111,0,0,0.0844,0.217483,0.756621,0.505,0.613
'HIGHLAND ELEMENTARY SCHOOL',3,5,5,5,5,5,5,3,5,6,382,0,0.036649,0.005236,0.143979,0.767016,0,0.04712,0.2065,0.16217,0.749906,0.43,0.569
'HIGHLAND HIGH SCHOOL',6,6,6,7,6,6,6,4,6,5,228,0,0.008772,0,0.315789,0.662281,0,0.013158,0.3816,0.326679,0.581395,0.29,0.263
'HIGHLAND MIDDLE SCHOOL',9,6,6,7,6,6,12,9,12,9,181,0,0,0.005525,0.342541,0.640884,0,0.01105,0.5635,0.326679,0.581395,0.29,0.263
'BAYFIELD ELEMENTARY SCHOOL',6,7,6,7,6,8,6,6,6,5,649,0.016949,0.006163,0.003082,0.132512,0.818182,0,0.023112,0.379,0.187887,0.578459,0.199,0.326
'BAYFIELD HIGH SCHOOL',9,8,9,7,8,7,6,6,7,6,406,0.036946,0.007389,0,0.12069,0.802956,0.002463,0.029557,0.2192,0.187887,0.578459,0.199,0.326
'BAYFIELD MIDDLE SCHOOL',7,7,8,6,7,7,7,6,6,9,307,0.039088,0,0,0.127036,0.811075,0,0.022801,0.2964,0.187887,0.578459,0.199,0.326
'BENNETT ELEMENTARY SCHOOL',5,6,6,6,6,6,3,1,3,6,376,0.018617,0,0.00266,0.178191,0.768617,0.00266,0.029255,0.4122,0.1686,0.639942,0.325,0.211
'BENNETT HIGH SCHOOL',8,6,6,6,6,6,6,5,6,6,307,0.013029,0.006515,0.016287,0.123779,0.824104,0,0.016287,0.2573,0.1686,0.639942,0.325,0.211
'BENNETT MIDDLE SCHOOL',7,6,6,6,6,6,8,6,9,7,230,0.008696,0.008696,0.004348,0.226087,0.695652,0.013043,0.043478,0.3478,0.1686,0.639942,0.325,0.211
'CORRIDOR COMMUNITY ACADEMY',2,5,5,6,4,6,1,1,5,1,108,0.037037,0,0,0.12963,0.805556,0,0.027778,0.0093,0.1686,0.639942,0.325,0.211
'BETHUNE ELEMENTARY SCHOOL',1,3,3,5,3,1,4,3,6,3,67,0,0,0,0.358209,0.641791,0,0,0.7414,0.283237,0.503817,0.043,0.156
'BETHUNE JUNIOR-SENIOR HIGH SCHOOL',5,4,4,5,5,3,6,7,3,6,66,0,0.030303,0,0.378788,0.590909,0,0,0.5758,0.283237,0.503817,0.043,0.156
'BETHUNE JUNIOR-SENIOR HIGH SCHOOL',6,5,5,6,4,6,5,3,7,3,66,0,0.030303,0,0.378788,0.590909,0,0,0.5758,0.283237,0.503817,0.043,0.156
'SIMLA ELEMENTARY SCHOOL',6,7,6,9,7,7,3,3,6,1,158,0.018987,0,0,0.164557,0.791139,0.006329,0.018987,0.6031,0.345865,0.512563,0.128,0.346
'SIMLA HIGH SCHOOL',8,6,6,6,6,9,6,9,4,9,90,0.011111,0.011111,0,0.088889,0.833333,0,0.055556,0.5444,0.345865,0.512563,0.128,0.346
'SIMLA JUNIOR HIGH SCHOOL',6,6,6,6,6,7,5,2,4,7,82,0.012195,0,0,0.146341,0.804878,0.012195,0.02439,0.4634,0.345865,0.512563,0.128,0.346
'ANGEVINE MIDDLE SCHOOL',6,6,6,6,6,6,7,6,10,6,587,0.015332,0.037479,0.001704,0.386712,0.512777,0.001704,0.044293,0.4651,0.255484,0.660125,0.604,0.506
'ASPEN CREEK K-8 SCHOOL',9,9,9,9,9,9,9,6,12,6,937,0.001067,0.042689,0.01174,0.114194,0.788687,0,0.041622,0.1114,0.218034,0.742388,0.514,0.386
'ASPEN CREEK K-8 SCHOOL',7,8,7,9,8,8,6,6,7,6,937,0.001067,0.042689,0.01174,0.114194,0.788687,0,0.041622,0.1114,0.218034,0.742388,0.514,0.386
'BEAR CREEK ELEMENTARY SCHOOL',13,13,12,13,13,13,12,12,12,12,378,0.002646,0.103175,0.005291,0.074074,0.716931,0.002646,0.095238,0.0265,0.176255,0.793314,0.862,0.767
'BIRCH ELEMENTARY SCHOOL',6,6,6,6,6,7,6,6,9,5,404,0.019802,0.027228,0.009901,0.232673,0.641089,0,0.069307,0.3191,0.218034,0.742388,0.514,0.386
'BOULDER COMMUNITY SCHOOL/INTEGRATED STUDIES',12,12,12,12,12,12,13,9,13,12,296,0,0.037162,0.003378,0.074324,0.841216,0.003378,0.040541,0.1791,0.255846,0.708187,0.75,0.73
'BOULDER HIGH SCHOOL',9,10,9,12,10,8,7,5,9,6,1795,0.001671,0.051253,0.013928,0.162117,0.734819,0,0.036212,0.1738,0.112594,0.749194,0.772,0.71
'BROOMFIELD HEIGHTS MIDDLE SCHOOL',9,7,7,7,6,7,8,9,8,6,561,0.005348,0.057041,0.005348,0.192513,0.705882,0.001783,0.032086,0.2638,0.218034,0.742388,0.514,0.386
'BROOMFIELD HIGH SCHOOL',9,9,7,9,7,9,6,3,7,6,1337,0.005984,0.043381,0.007479,0.110696,0.797307,0.000748,0.034405,0.1331,0.218034,0.742388,0.514,0.386
'CASEY MIDDLE SCHOOL',7,6,6,7,6,7,8,7,6,9,546,0.003663,0.014652,0.012821,0.349817,0.576923,0,0.042125,0.3626,0.237603,0.738322,0.803,0.74
'CENTAURUS HIGH SCHOOL',6,6,6,7,6,6,7,5,9,6,1017,0.007866,0.032448,0.006883,0.286136,0.628319,0,0.038348,0.3127,0.255484,0.660125,0.604,0.506
'CENTENNIAL MIDDLE SCHOOL',7,9,9,9,9,9,8,9,7,7,554,0.005415,0.039711,0.005415,0.250903,0.646209,0,0.052347,0.2581,0.237603,0.738322,0.803,0.74
'COAL CREEK ELEMENTARY SCHOOL',9,10,12,10,9,9,6,7,6,6,468,0.002137,0.034188,0.004274,0.070513,0.824786,0,0.064103,0.0641,0.130251,0.842212,0.832,0.721
'COLUMBINE ELEMENTARY SCHOOL',5,4,3,5,6,4,6,7,6,6,359,0.002786,0.005571,0.005571,0.874652,0.111421,0,0,0.9266,0.354485,0.433758,0.334,0.283
'COMMUNITY MONTESSORI SCHOOL',8,9,9,9,9,10,9,8,12,5,325,0.003077,0.098462,0.006154,0.190769,0.609231,0,0.092308,0.2412,0.176255,0.793314,0.862,0.767
'CREEKSIDE ELEMENTARY SCHOOL AT MARTIN PARK',10,6,5,6,6,6,12,10,13,12,367,0.00545,0.065395,0.027248,0.354223,0.504087,0,0.043597,0.4045,0.176255,0.793314,0.862,0.767
'CREST VIEW ELEMENTARY SCHOOL',9,8,7,8,7,9,9,9,7,9,625,0.008,0.0624,0.0064,0.1968,0.6624,0,0.064,0.2416,0.237603,0.738322,0.803,0.74
'DOUGLASS ELEMENTARY SCHOOL',12,12,12,12,12,13,11,9,11,10,433,0,0.04157,0,0.050808,0.838337,0,0.069284,0.0439,0.255846,0.708187,0.75,0.73
'EISENHOWER ELEMENTARY SCHOOL',12,10,9,9,9,10,12,10,10,11,453,0.006623,0.072848,0.004415,0.154525,0.693157,0,0.068433,0.1678,0.255846,0.708187,0.75,0.73
'ELDORADO K-8 SCHOOL',12,12,10,12,11,12,12,12,11,10,972,0.003086,0.13786,0.006173,0.072016,0.725309,0,0.055556,0.0607,0.130251,0.842212,0.832,0.721
'ELDORADO K-8 SCHOOL',12,12,12,12,12,11,9,7,9,9,972,0.003086,0.13786,0.006173,0.072016,0.725309,0,0.055556,0.0607,0.130251,0.842212,0.832,0.721
'EMERALD ELEMENTARY SCHOOL',6,5,5,5,5,5,9,7,12,6,353,0.002833,0.076487,0.002833,0.481586,0.390935,0.005666,0.03966,0.5559,0.218034,0.742388,0.514,0.386
'FAIRVIEW HIGH SCHOOL',10,12,12,13,12,11,6,4,6,3,2073,0.004824,0.104197,0.005789,0.074288,0.767969,0,0.042933,0.0728,0.176255,0.793314,0.862,0.767
'FIRESIDE ELEMENTARY SCHOOL',8,9,9,9,9,9,8,6,6,9,479,0.002088,0.110647,0.002088,0.123173,0.7119,0.004175,0.045929,0.1406,0.130251,0.842212,0.832,0.721
'FLATIRONS ELEMENTARY SCHOOL',8,12,12,12,12,12,6,5,7,9,313,0,0.035144,0.015974,0.047923,0.830671,0,0.070288,0.0342,0.112594,0.749194,0.772,0.71
'FOOTHILL ELEMENTARY SCHOOL',9,12,12,10,11,11,9,9,7,9,584,0.003425,0.025685,0.001712,0.109589,0.792808,0,0.066781,0.1147,0.237603,0.738322,0.803,0.74
'HEATHERWOOD ELEMENTARY SCHOOL',9,11,11,10,10,11,6,6,6,6,395,0.005063,0.050633,0.010127,0.078481,0.8,0.002532,0.053165,0.0795,0.224574,0.697139,0.679,0.64
'HIGH PEAKS ELEMENTARY SCHOOL',12,13,13,13,13,12,11,10,11,9,313,0,0.121406,0.00639,0.124601,0.690096,0.003195,0.054313,0.1038,0.255846,0.708187,0.75,0.73
'HORIZONS K-8 SCHOOL',13,12,12,12,11,12,12,9,12,13,332,0,0.057229,0.009036,0.027108,0.88253,0,0.024096,0.0542,0.255846,0.708187,0.75,0.73
'HORIZONS K-8 SCHOOL',12,12,13,11,12,13,9,12,6,10,332,0,0.057229,0.009036,0.027108,0.88253,0,0.024096,0.0542,0.255846,0.708187,0.75,0.73
'KOHL ELEMENTARY SCHOOL',9,9,8,9,9,9,9,7,8,9,482,0.006224,0.053942,0.002075,0.122407,0.778008,0,0.037344,0.1915,0.218034,0.742388,0.514,0.386
'LAFAYETTE ELEMENTARY SCHOOL',7,7,6,7,7,9,7,7,7,6,616,0.001623,0.037338,0.012987,0.173701,0.722403,0,0.051948,0.1986,0.255484,0.660125,0.604,0.506
'LOUISVILLE ELEMENTARY SCHOOL',11,11,10,10,10,12,12,7,13,9,548,0.005474,0.032847,0.009124,0.10219,0.813869,0,0.036496,0.1205,0.130251,0.842212,0.832,0.721
'LOUISVILLE MIDDLE SCHOOL',9,12,11,11,11,11,6,6,6,6,623,0.001605,0.024077,0.004815,0.117175,0.804173,0,0.048154,0.1268,0.130251,0.842212,0.832,0.721
'MANHATTAN MIDDLE SCHOOL OF THE ARTS AND ACADEMICS',9,9,8,9,9,9,9,9,9,6,466,0.012876,0.04721,0.012876,0.227468,0.652361,0.004292,0.042918,0.2747,0.255846,0.708187,0.75,0.73
'MESA ELEMENTARY SCHOOL',12,12,12,12,11,12,12,9,13,12,395,0,0.055696,0.037975,0.620253,0.281013,0,0.005063,0.8557,0.33455,0.401003,0.08,0.18
'MONARCH HIGH SCHOOL',9,10,9,12,10,9,6,4,7,6,1522,0.001971,0.051248,0.009198,0.078187,0.809461,0.001314,0.04862,0.0565,0.130251,0.842212,0.832,0.721
'MONARCH K-8 SCHOOL',10,11,10,9,10,11,9,6,9,9,840,0.002381,0.109524,0.008333,0.090476,0.721429,0,0.067857,0.1228,0.130251,0.842212,0.832,0.721
'MONARCH K-8 SCHOOL',9,10,10,10,9,9,7,6,8,6,840,0.002381,0.109524,0.008333,0.090476,0.721429,0,0.067857,0.1228,0.130251,0.842212,0.832,0.721
'NEDERLAND ELEMENTARY SCHOOL',7,9,9,8,8,9,8,6,7,8,286,0.003497,0.020979,0.003497,0.041958,0.867133,0,0.062937,0.2038,0.251621,0.735763,0.681,0.596
'NEDERLAND MIDDLE-SENIOR HIGH SCHOOL',6,7,7,8,7,8,6,6,7,5,323,0.01548,0.027864,0.003096,0.068111,0.848297,0.003096,0.034056,0.2198,0.251621,0.735763,0.681,0.596
'NEDERLAND MIDDLE-SENIOR HIGH SCHOOL',10,9,12,7,9,10,12,12,9,12,323,0.01548,0.027864,0.003096,0.068111,0.848297,0.003096,0.034056,0.2198,0.251621,0.735763,0.681,0.596
'NEVIN PLATT MIDDLE SCHOOL',11,12,12,12,12,12,9,7,9,7,502,0.001992,0.025896,0.001992,0.079681,0.832669,0,0.057769,0.0797,0.255846,0.708187,0.75,0.73
'NEW VISTA HIGH SCHOOL',6,8,8,6,8,9,5,3,5,7,311,0.006431,0.009646,0.003215,0.131833,0.797428,0,0.051447,0.1383,0.112594,0.749194,0.772,0.71
'PEAK TO PEAK CHARTER SCHOOL',12,12,12,12,11,12,9,5,9,10,1446,0.002766,0.102351,0.007607,0.089903,0.751729,0.002075,0.043568,0.074,0.255484,0.660125,0.604,0.506
'PEAK TO PEAK CHARTER SCHOOL',7,10,11,10,10,9,6,2,6,6,1446,0.002766,0.102351,0.007607,0.089903,0.751729,0.002075,0.043568,0.074,0.255484,0.660125,0.604,0.506
'PEAK TO PEAK CHARTER SCHOOL',12,12,12,11,11,13,9,7,12,6,1446,0.002766,0.102351,0.007607,0.089903,0.751729,0.002075,0.043568,0.074,0.255484,0.660125,0.604,0.506
'PIONEER BILINGUAL ELEMENTARY SCHOOL',6,6,6,6,6,6,6,5,7,5,443,0.004515,0,0.002257,0.616253,0.356659,0,0.020316,0.4639,0.255484,0.660125,0.604,0.506
'RYAN ELEMENTARY SCHOOL',9,7,6,6,6,9,9,10,12,6,450,0.002222,0.044444,0.008889,0.235556,0.684444,0.002222,0.022222,0.2986,0.255484,0.660125,0.604,0.506
'SANCHEZ ELEMENTARY SCHOOL',5,3,3,1,2,4,6,9,5,5,332,0.009036,0.018072,0.009036,0.671687,0.256024,0,0.036145,0.7535,0.255484,0.660125,0.604,0.506
'SOUTHERN HILLS MIDDLE SCHOOL',12,12,12,12,12,12,10,9,9,9,535,0.005607,0.061682,0.001869,0.076636,0.794393,0,0.059813,0.0449,0.176255,0.793314,0.862,0.767
'SUMMIT MIDDLE CHARTER SCHOOL',12,13,13,13,13,13,9,7,9,11,334,0,0.158683,0.008982,0.041916,0.718563,0,0.071856,0.0359,0.176255,0.793314,0.862,0.767
'SUPERIOR ELEMENTARY SCHOOL',13,12,12,12,12,13,12,12,10,12,573,0.001745,0.108202,0,0.04712,0.767888,0,0.075044,0.0297,0.130251,0.842212,0.832,0.721
'UNIVERSITY HILL ELEMENTARY SCHOOL',5,6,6,6,6,6,5,6,1,7,400,0.0025,0.0025,0.0075,0.6475,0.3125,0,0.0275,0.523,0.112594,0.749194,0.772,0.71
'WHITTIER ELEMENTARY SCHOOL',9,6,6,7,6,9,10,6,12,8,394,0.002538,0.063452,0.030457,0.27665,0.588832,0.005076,0.032995,0.3579,0.112594,0.749194,0.772,0.71
'BRANSON SCHOOL ONLINE',5,6,7,7,6,7,3,3,5,5,409,0.01956,0.007335,0.046455,0.239609,0.640587,0.002445,0.04401,0.1614,0,0.25,0.7,0.556
'BRANSON SCHOOL ONLINE',6,6,8,6,6,6,4,6,3,6,409,0.01956,0.007335,0.046455,0.239609,0.640587,0.002445,0.04401,0.1614,0,0.25,0.7,0.556
'BRANSON SCHOOL ONLINE',4,6,7,6,6,6,6,7,6,6,409,0.01956,0.007335,0.046455,0.239609,0.640587,0.002445,0.04401,0.1614,0,0.25,0.7,0.556
'BRIGGSDALE ELEMENTARY SCHOOL',9,9,7,9,9,9,7,6,7,6,70,0.014286,0.042857,0,0.014286,0.914286,0,0.014286,0.3934,0.246479,0.648889,0.134,0.215
'BRIGGSDALE UNDIVIDED HIGH SCHOOL',6,7,8,6,6,9,5,6,6,5,86,0,0.046512,0,0.104651,0.848837,0,0,0.4419,0.246479,0.648889,0.134,0.215
'BRIGGSDALE UNDIVIDED HIGH SCHOOL',10,9,9,8,8,13,9,9,12,6,86,0,0.046512,0,0.104651,0.848837,0,0,0.4419,0.246479,0.648889,0.134,0.215
'BELLE CREEK CHARTER SCHOOL',6,6,6,6,6,6,6,6,6,5,699,0.008584,0.014306,0.031474,0.406295,0.51216,0.002861,0.02432,0.3205,0.21797,0.707968,0.327,0.109
'BELLE CREEK CHARTER SCHOOL',9,6,6,6,6,6,9,10,9,6,699,0.008584,0.014306,0.031474,0.406295,0.51216,0.002861,0.02432,0.3205,0.21797,0.707968,0.327,0.109
'BRIGHTON HIGH SCHOOL',5,5,5,6,5,6,5,4,6,5,1653,0.00605,0.012099,0.00605,0.493648,0.465215,0.00363,0.013309,0.2129,0.200756,0.583079,0.192,0.165
'BROMLEY EAST CHARTER SCHOOL',6,6,7,6,6,7,5,5,6,5,923,0.002167,0.014085,0.005417,0.295775,0.654388,0.002167,0.026002,0.2522,0.200756,0.583079,0.192,0.165
'BROMLEY EAST CHARTER SCHOOL',5,6,6,5,6,6,5,6,5,3,923,0.002167,0.014085,0.005417,0.295775,0.654388,0.002167,0.026002,0.2522,0.200756,0.583079,0.192,0.165
'EAGLE RIDGE ACADEMY',8,9,9,8,8,7,8,6,8,9,302,0.009934,0.019868,0.013245,0.337748,0.596026,0.003311,0.019868,0.2649,0.200756,0.583079,0.192,0.165
'FOUNDATIONS ACADEMY',6,7,8,6,6,6,5,6,6,3,581,0.003442,0.005164,0.008606,0.204819,0.759036,0,0.018933,0.1308,0.200756,0.583079,0.192,0.165
'HENDERSON ELEMENTARY SCHOOL',6,6,5,6,6,5,5,1,7,6,532,0.005639,0.020677,0.015038,0.413534,0.520677,0.003759,0.020677,0.4976,0.21797,0.707968,0.327,0.109
